race_cat,race,age_bin,age_cat,date,date_start,age,pop,all_covid,all_pop,covid_prop,pop_prop,week_from_start,lm_mean,lm_se,lm_lower,lm_upper
Black,black,65+,65 and over,2021-06-01,2021-05-26,65,323595,66,6124750,0.030303030303030304,0.052833993224213234,65,0.08048959369907355,0.0063738944205183135,0.06799676063485766,0.09298242676328944
Black,black,65+,65 and over,2021-06-08,2021-06-02,65,323794,62,6127853,0.0967741935483871,0.05283971400749985,66,0.08320837087557392,0.0068923023079962425,0.06969945835190129,0.09671728339924655
Black,black,65+,65 and over,2021-06-15,2021-06-09,65,323993,60,6130959,0.03333333333333333,0.05284540314166185,67,0.08614275037614988,0.007545261759433162,0.07135403732766088,0.10093146342463888
Black,black,65+,65 and over,2021-06-22,2021-06-16,65,324192,64,6134063,0.09375,0.05285110374640756,68,0.08930589289658886,0.008361048741779226,0.07291823736270157,0.10569354843047614
Black,black,65+,65 and over,2021-06-29,2021-06-23,65,324393,42,6137168,0.11904761904761904,0.05285711585539128,69,0.09271145714627432,0.00936494967863777,0.0743561557761443,0.11106675851640435
Black,black,65+,65 and over,2021-07-06,2021-06-30,65,324591,55,6140272,0.09090909090909091,0.052862641915537294,70,0.09637359984818528,0.01057855564882251,0.07563963077649316,0.11710756891987739
Black,black,65+,65 and over,2021-07-13,2021-07-07,65,324791,66,6143377,0.09090909090909091,0.052868479339620536,71,0.10030697573889669,0.01202002596043007,0.07674772485645374,0.12386622662133963
Black,black,65+,65 and over,2021-07-20,2021-07-14,65,324990,83,6146481,0.08433734939759036,0.05287415677360753,72,0.104526737568579,0.013704934969509938,0.07766506502833952,0.13138841010881847
Black,black,65+,65 and over,2021-07-27,2021-07-21,65,325189,121,6149586,0.11570247933884298,0.05287981987730556,73,0.10904853610099896,0.015647266868046815,0.0783798930396272,0.13971717916237072
Black,black,all_ages,All,2020-03-10,2020-03-04,999,2211459,5,39389414,0,0.05614348565835481,1,0.1486761967633597,0.012045080148103399,0.12506783967307702,0.17228455385364236
Black,black,all_ages,All,2020-03-17,2020-03-11,999,2211389,18,39388082,0.16666666666666666,0.05614360709414589,2,0.1392094671005435,0.010321334555382597,0.11897965137199361,0.1594392828290934
Black,black,all_ages,All,2020-03-24,2020-03-18,999,2211319,73,39386748,0.0821917808219178,0.05614373138904486,3,0.13053791213193755,0.008802037788108669,0.11328591806724456,0.14778990619663054
Black,black,all_ages,All,2020-03-31,2020-03-25,999,2211248,176,39385412,0.09659090909090909,0.056143833153249736,4,0.12261535235583287,0.007479446235390728,0.10795563773446705,0.1372750669771987
Black,black,all_ages,All,2020-04-07,2020-04-01,999,2211178,339,39384081,0.13274336283185842,0.056143953187583584,5,0.1153969707495916,0.006347015994503235,0.10295681940036526,0.12783712209881795
Black,black,all_ages,All,2020-04-14,2020-04-08,999,2211108,466,39382746,0.13090128755364808,0.05614407893243402,6,0.10883931276964699,0.00539912187562876,0.09825703389341463,0.11942159164587936
Black,black,all_ages,All,2020-04-21,2020-04-15,999,2211037,519,39381413,0.1001926782273603,0.05614417644181533,7,0.10290028635150336,0.004630140160699707,0.09382521163653193,0.1119753610664748
Black,black,all_ages,All,2020-04-28,2020-04-22,999,2210969,527,39380078,0.08349146110056926,0.056144352989854415,8,0.09753916190973619,0.004032518149296851,0.08963542633711435,0.10544289748235802
Black,black,all_ages,All,2020-05-05,2020-04-29,999,2210897,517,39378746,0.09284332688588008,0.056144423694954634,9,0.09271657233799195,0.0035938803876927918,0.08567256677811408,0.09976057789786982
Black,black,all_ages,All,2020-05-12,2020-05-06,999,2210828,554,39377412,0.10830324909747292,0.05614457344225669,10,0.08839451300898832,0.00329439957269741,0.0819374898465014,0.09485153617147524
Black,black,all_ages,All,2020-05-19,2020-05-13,999,2210759,504,39376079,0.09126984126984126,0.0561447217738465,11,0.08453634177451405,0.0031067009004947296,0.07844720800954438,0.09062547553948372
Black,black,all_ages,All,2020-05-26,2020-05-20,999,2210690,470,39374746,0.06382978723404255,0.056144870115479605,12,0.08110677896542892,0.0029994474382889985,0.07522786198638248,0.08698569594447536
Black,black,all_ages,All,2020-06-02,2020-05-27,999,2210618,435,39373412,0.07816091954022988,0.05614494369957067,13,0.07807190739166396,0.002942751337319322,0.0723041147705181,0.08383970001280983
Black,black,all_ages,All,2020-06-09,2020-06-03,999,2210547,456,39372077,0.07894736842105263,0.05614504411336999,14,0.07539917234222114,0.0029122920103037027,0.06969108000202588,0.0811072646824164
Black,black,all_ages,All,2020-06-16,2020-06-10,999,2210477,431,39370746,0.0765661252900232,0.05614516422929858,15,0.07305738158517364,0.0028907651766452843,0.06739148183894889,0.07872328133139839
Black,black,all_ages,All,2020-06-23,2020-06-17,999,2210409,468,39369410,0.0641025641025641,0.05614534228478405,16,0.07101670536766565,0.0028673220201093515,0.06539675420825132,0.07663665652707997
Black,black,all_ages,All,2020-06-30,2020-06-24,999,2210338,559,39368078,0.0518783542039356,0.05614543844380719,17,0.06924867641591254,0.0028361877362774353,0.06368974845280877,0.0748076043790163
Black,black,all_ages,All,2020-07-07,2020-07-01,999,2210309,675,39367154,0.054814814814814816,0.0561460195979623,18,0.06772618993520077,0.0027952340071379913,0.06224753128121031,0.07320484858919124
Black,black,all_ages,All,2020-07-14,2020-07-08,999,2210272,817,39366079,0.06854345165238677,0.05614661292530557,19,0.06642350360988787,0.0027448009477412214,0.061043693752315074,0.07180331346746066
Black,black,all_ages,All,2020-07-21,2020-07-15,999,2210234,904,39365004,0.06305309734513274,0.056147180881780175,20,0.0653162376034025,0.002686802508768081,0.060050104686217055,0.07058237052058794
Black,black,all_ages,All,2020-07-28,2020-07-22,999,2210196,1013,39363923,0.06811451135241856,0.05614775742753079,21,0.06438137455824434,0.0026240568384535454,0.0592382231548754,0.06952452596161329
Black,black,all_ages,All,2020-08-04,2020-07-29,999,2210161,1038,39362847,0.06551059730250482,0.05614840308679908,22,0.06359725959598432,0.002559770678242248,0.05858010906662951,0.06861441012533913
Black,black,all_ages,All,2020-08-11,2020-08-05,999,2210124,934,39361770,0.05139186295503212,0.05614899939713077,23,0.06294360031726431,0.0024971231820062442,0.058049238880532074,0.06783796175399655
Black,black,all_ages,All,2020-08-18,2020-08-12,999,2210088,819,39360692,0.06105006105006105,0.05614962257269257,24,0.06240146680179737,0.0024389186737006807,0.05762118620134403,0.0671817474022507
Black,black,all_ages,All,2020-08-25,2020-08-19,999,2210051,776,39359616,0.06958762886597938,0.05615021752244737,25,0.06195329160836767,0.002387301970066893,0.05727417974703656,0.06663240346969877
Black,black,all_ages,All,2020-09-01,2020-08-26,999,2210016,696,39358538,0.08333333333333333,0.056150866172925425,26,0.06158286977483051,0.002343549019087547,0.05698951369741892,0.0661762258522421
Black,black,all_ages,All,2020-09-08,2020-09-02,999,2209983,552,39357460,0.07427536231884058,0.05615156567522396,27,0.061275358818112094,0.002307954395759279,0.056751768202423905,0.06579894943380028
Black,black,all_ages,All,2020-09-15,2020-09-09,999,2209945,514,39356384,0.05058365758754864,0.05615213531812272,28,0.06101727873420995,0.0022798318611050453,0.05654880828644406,0.06548574918197583
Black,black,all_ages,All,2020-09-22,2020-09-16,999,2209910,444,39355307,0.07432432432432433,0.0561527826475855,29,0.060796511998192616,0.0022576263974838947,0.05637156425912418,0.06522145973726105
Black,black,all_ages,All,2020-09-29,2020-09-23,999,2209875,407,39354229,0.06633906633906633,0.05615343143935052,30,0.0606023035641998,0.002239114214284755,0.05621363970420168,0.06499096742419792
Black,black,all_ages,All,2020-10-06,2020-09-30,999,2209837,370,39353153,0.04864864864864865,0.05615400118003251,31,0.060425260865442094,0.0022216519462883557,0.056070823050716916,0.06477969868016727
Black,black,all_ages,All,2020-10-13,2020-10-07,999,2209799,332,39352074,0.04819277108433735,0.0561545752328073,32,0.060257353814201484,0.0022024341212368904,0.05594058293657718,0.06457412469182579
Black,black,all_ages,All,2020-10-20,2020-10-14,999,2209764,287,39350996,0.0627177700348432,0.056155224126982706,33,0.06009191480183082,0.0021787278213138096,0.055821608272055755,0.06436222133160589
Black,black,all_ages,All,2020-10-27,2020-10-21,999,2209727,304,39349922,0.03618421052631579,0.05615581652233008,34,0.059923638698754333,0.002148069009833224,0.05571342343948121,0.06413385395802745
Black,black,all_ages,All,2020-11-03,2020-10-28,999,2209690,336,39348844,0.05357142857142857,0.05615641465858565,35,0.05974858285446691,0.0021084197791273658,0.05561608008737727,0.06388108562155655
Black,black,all_ages,All,2020-11-10,2020-11-04,999,2209655,359,39347767,0.04178272980501393,0.056157062229223835,36,0.05956416709753497,0.0020582964141681727,0.055529906125765346,0.06359842806930459
Black,black,all_ages,All,2020-11-17,2020-11-11,999,2209618,557,39346689,0.06463195691202872,0.05615766043236827,37,0.05936917373559589,0.00199688453990978,0.05545528003737272,0.06328306743381906
Black,black,all_ages,All,2020-11-24,2020-11-18,999,2209583,676,39345614,0.0650887573964497,0.05615830521795898,38,0.05916374755535793,0.0019241613544923495,0.05539239130055292,0.06293510381016293
Black,black,all_ages,All,2020-12-01,2020-11-25,999,2209543,968,39344537,0.06198347107438017,0.056158825811064954,39,0.05894939582260092,0.0018410477065685408,0.05534094231772658,0.06255784932747525
Black,black,all_ages,All,2020-12-08,2020-12-02,999,2209510,1618,39343460,0.05871446229913473,0.05615952435296743,40,0.05872898828217518,0.0017496146314500624,0.05529974360453306,0.0621582329598173
Black,black,all_ages,All,2020-12-15,2020-12-09,999,2209473,2295,39342383,0.05533769063180828,0.05616012126159211,41,0.05850675715800274,0.0016533657986623294,0.05526616019262458,0.06174735412338091
Black,black,all_ages,All,2020-12-22,2020-12-16,999,2209435,3346,39341304,0.060669456066945605,0.05616069563937179,42,0.05828829715307632,0.0015575951168616182,0.055235410724027545,0.06134118358212509
Black,black,all_ages,All,2020-12-29,2020-12-23,999,2209402,4257,39340228,0.06812309137890533,0.056161392862288446,43,0.05808056544945989,0.0014697441372939152,0.055199866940363815,0.06096126395855596
Black,black,all_ages,All,2021-01-05,2020-12-30,999,2209363,5017,39339150,0.0540163444289416,0.056161940458805036,44,0.05789188170828857,0.001399505728420997,0.05514885048058342,0.060634912935993726
Black,black,all_ages,All,2021-01-12,2021-01-06,999,2209329,5168,39338073,0.05863003095975232,0.056162613760974006,45,0.05773192806976837,0.001358148212876971,0.05506995757252951,0.060393898567007234
Black,black,all_ages,All,2021-01-19,2021-01-13,999,2209292,4732,39336995,0.05726965342349958,0.056163212263671894,46,0.05761174915317663,0.0013564796842490733,0.054953048972048446,0.06027044933430481
Black,black,all_ages,All,2021-01-26,2021-01-20,999,2209257,3936,39335920,0.059197154471544715,0.05616385735988887,47,0.0575437520568618,0.0014017079228618435,0.05479640452805258,0.06029109958567101
Black,black,all_ages,All,2021-02-02,2021-01-27,999,2209221,3254,39334843,0.054701905347264906,0.05616447992432562,48,0.05754170635824296,0.0014950052236553098,0.054611496119878554,0.06047191659660737
Black,black,all_ages,All,2021-02-09,2021-02-03,999,2209183,2522,39333764,0.0471847739888977,0.0561650545317758,49,0.05762074411381124,0.0016316692739782755,0.05442267233681382,0.06081881589080866
Black,black,all_ages,All,2021-02-16,2021-02-10,999,2209144,1965,39332685,0.05547073791348601,0.05616560374660413,50,0.05779735985912793,0.0018034816465494145,0.05426253583189108,0.06133218388636478
Black,black,all_ages,All,2021-02-23,2021-02-17,999,2209112,1465,39331610,0.05255972696245734,0.05616632525340305,51,0.05808941060882572,0.0020012603088978057,0.05416694040338602,0.06201188081426542
Black,black,all_ages,All,2021-03-02,2021-02-24,999,2209075,1015,39330531,0.06206896551724138,0.05616692538425174,52,0.058516115856608875,0.0022163842040782296,0.05417200281661554,0.0628602288966022
Black,black,all_ages,All,2021-03-09,2021-03-03,999,2209037,698,39329456,0.04871060171919771,0.056167494409279393,53,0.05909805757525155,0.002441343552337817,0.05431302421266943,0.06388309093783368
Black,black,all_ages,All,2021-03-16,2021-03-10,999,2209000,511,39328378,0.060665362035225046,0.056168093176891254,54,0.05985718021660075,0.0026697948059669512,0.05462438239690552,0.06508997803629597
Black,black,all_ages,All,2021-03-23,2021-03-17,999,2208967,455,39327301,0.07692307692307693,0.056168792259606116,55,0.0608167907115732,0.002896477398603488,0.05513969501031036,0.06649388641283603
Black,black,all_ages,All,2021-03-30,2021-03-24,999,2208931,323,39326224,0.07739938080495357,0.05616941509563695,56,0.06200155847015698,0.003117162897861057,0.05589191919034931,0.06811119774996466
Black,black,all_ages,All,2021-04-06,2021-03-31,999,2208892,264,39325149,0.03787878787878788,0.05616995882202506,57,0.06343751538141185,0.0033287009622865577,0.05691326149533019,0.0699617692674935
Black,black,all_ages,All,2021-04-13,2021-04-07,999,2208858,252,39324070,0.06746031746031746,0.05617063544032955,58,0.06515205581346761,0.0035291851581818246,0.058234852903431236,0.07206925872350399
Black,black,all_ages,All,2021-04-20,2021-04-14,999,2208819,220,39322994,0.07727272727272727,0.05617118065831915,59,0.06717393661352644,0.003718250415890384,0.05988616579838129,0.0744617074286716
Black,black,all_ages,All,2021-04-27,2021-04-21,999,2208784,209,39321916,0.09569377990430622,0.056171830487608994,60,0.06953327710786106,0.0038975102431124567,0.06189415703136064,0.07717239718436147
Black,black,all_ages,All,2021-05-04,2021-04-28,999,2208747,177,39320841,0.07909604519774012,0.056172425203214756,61,0.07226155910181464,0.004071131547359043,0.06428214126899091,0.08024097693463837
Black,black,all_ages,All,2021-05-11,2021-05-05,999,2208713,168,39319763,0.10119047619047619,0.05617310053471075,62,0.07539162687980261,0.004246515268157502,0.0670684569542139,0.08371479680539132
Black,black,all_ages,All,2021-05-18,2021-05-12,999,2208673,139,39318685,0.08633093525179857,0.05617362330403471,63,0.07895768720531049,0.004434989227465385,0.07026510831947834,0.08765026609114264
Black,black,all_ages,All,2021-05-25,2021-05-19,999,2208638,160,39317609,0.13125,0.0561742704140529,64,0.08299530932089572,0.004652321977470201,0.07387675824505412,0.09211386039673732
Black,black,all_ages,All,2021-06-01,2021-05-26,999,2208604,104,39316531,0.057692307692307696,0.05617494585165716,65,0.08754142494818606,0.004918762667815782,0.07790065011926713,0.097182199777105
Black,black,all_ages,All,2021-06-08,2021-06-02,999,2208567,111,39315453,0.11711711711711711,0.056175545020427466,66,0.0926343282878812,0.005258292989750268,0.08232807402797068,0.10294058254779173
Black,black,all_ages,All,2021-06-15,2021-06-09,999,2208531,99,39314378,0.0707070707070707,0.056176165371355995,67,0.0983136760197516,0.005696970686488137,0.08714761347423486,0.10947973856526835
Black,black,all_ages,All,2021-06-22,2021-06-16,999,2208493,93,39313300,0.08602150537634409,0.056176739169695754,68,0.10462048730263818,0.0062606717499148,0.09234957067280516,0.11689140393247119
Black,black,all_ages,All,2021-06-29,2021-06-23,999,2208458,88,39312222,0.125,0.05617738931164969,69,0.11159714377445362,0.006972953268263589,0.09793015536865698,0.12526413218025026
Black,black,all_ages,All,2021-07-06,2021-06-30,999,2208421,94,39311146,0.0851063829787234,0.05617798575498155,70,0.11928738955218132,0.007853774865460711,0.10389399081587833,0.13468078828848432
Black,black,all_ages,All,2021-07-13,2021-07-07,999,2208385,112,39310069,0.14285714285714285,0.05617860909885455,71,0.1277363312318769,0.00891935528934284,0.11025439486476492,0.14521826759898884
Black,black,all_ages,All,2021-07-20,2021-07-14,999,2208349,153,39308990,0.10457516339869281,0.05617923533522484,72,0.13699043788866572,0.010182887030272383,0.11703197930933185,0.1569488964679996
Black,black,all_ages,All,2021-07-27,2021-07-21,999,2208313,226,39307913,0.15486725663716813,0.05617985874752496,73,0.147097541076745,0.01165559248633327,0.12425257980353178,0.1699425023499582
Black,black,under40,Under 40,2020-03-10,2020-03-04,0,1175947,1,21249999,0,0.05533868495711459,1,0.11553092520731478,0.063538167432491,-0.009003882960367568,0.24006573337499715
Black,black,under40,Under 40,2020-03-17,2020-03-11,0,1175788,0,21246519,0,0.05534026538653226,2,0.11307033127493624,0.054907373725080914,0.005451878773777646,0.22068878377609483
Black,black,under40,Under 40,2020-03-24,2020-03-18,0,1175626,5,21243038,0.2,0.055341707716193886,3,0.11077040520265755,0.04731088356451326,0.018041073416211556,0.20349973698910354
Black,black,under40,Under 40,2020-03-31,2020-03-25,0,1175465,10,21239556,0.3,0.05534320020625667,4,0.10861782339188128,0.04070647152955019,0.02883313919396291,0.18840250758979965
